"","X","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","dateupload","datetaken","datetakengranularity","datetakenunknown","tags","accuracy","context","place_id","woeid","geo_is_family","geo_is_friend","geo_is_contact","geo_is_public","url_z","height_z","width_z","url_o","height_o","width_o","year","URL","long","lat","canopy_pct","elevation","slope","srad","stream_dist","asp","cold_air_ind","srad_noc","relev_30m","X_UTM","Y_UTM","acc_times","grid100","grid500","grid1000","grid5000","water_year","sdd_pred","sdd_lwr","sdd_upr","sdd_range","yearfact","datetaken_DOY","days_since_snow","min_dist_center","nearest_center"
"7786",14200,15802388086,"25953166@N05","5e790041f7",8539,9,"2013_Pacific Northwest_Mount Rainier NP_19",1,0,0,1416397421,2013-07-17,0,0,"mountrainiernationalpark",16,0,"aRjt_z5TV7oQHRXh",2502312,0,0,0,1,"https://farm9.staticflickr.com/8539/15802388086_5e790041f7_z.jpg",427,640,"https://farm9.staticflickr.com/8539/15802388086_018747ed3e_o.jpg",3072,4608,2013,"http://flickr.com/photos/25953166@N05/15802388086",-121.643532,46.914509,0.666666686534882,1954.17895507812,3.05995273590088,7222.5966796875,78.0939636230469,100.177602336999,0.483500003814697,2025853,0.339303868050365,603289.5,5196556.5,0.806308533264427,36594,1468,363,1468,2013,186.773615779464,180.342069274015,193.003856373416,12.6617870994005,"2013",198,11,11.6224298248091,"Sunrise"
"7787",14201,15802387666,"25953166@N05","9538a7fb1c",7512,8,"2013_Pacific Northwest_Mount Rainier NP_20",1,0,0,1416397422,2013-07-17,0,0,"mountrainier mountrainiernationalpark pinetrees",16,0,"aRjt_z5TV7oQHRXh",2502312,0,0,0,1,"https://farm8.staticflickr.com/7512/15802387666_9538a7fb1c_z.jpg",427,640,"https://farm8.staticflickr.com/7512/15802387666_663bc96cb7_o.jpg",3072,4608,2013,"http://flickr.com/photos/25953166@N05/15802387666",-121.642019,46.913857,0,1947.29772949219,6.02828979492188,8492.2294921875,119.551940917969,135.943497486117,0.480625003576279,2135901,0.194367514047826,603406.5,5196487.5,0.764975061994479,36595,1469,364,1469,2013,189.429035291796,183.093074450405,195.986717023713,12.8936425733083,"2013",198,9,141.748788974928,"Sunrise"
"7788",14202,15640863437,"25953166@N05","90e1c0352d",7536,8,"2013_Pacific Northwest_Mount Rainier NP_21",1,0,0,1416397423,2013-07-17,0,0,"mountrainier mountrainiernationalpark pinetrees",16,0,"aRjt_z5TV7oQHRXh",2502312,0,0,0,1,"https://farm8.staticflickr.com/7536/15640863437_90e1c0352d_z.jpg",427,640,"https://farm8.staticflickr.com/7536/15640863437_68e3dee816_o.jpg",3072,4608,2013,"http://flickr.com/photos/25953166@N05/15640863437",-121.642019,46.913857,0,1947.29772949219,6.02828979492188,8492.2294921875,119.551940917969,135.943497486117,0.480625003576279,2135901,0.194367514047826,603406.5,5196487.5,0.764975061994479,36595,1469,364,1469,2013,189.429035291796,183.093074450405,195.986717023713,12.8936425733083,"2013",198,9,141.748788974928,"Sunrise"
"7789",14203,15826033215,"25953166@N05","1de6b88de0",5606,6,"2013_Pacific Northwest_Mount Rainier NP_22",1,0,0,1416397423,2013-07-17,0,0,"mountrainier mountrainiernationalpark pinetrees",16,0,"aRjt_z5TV7oQHRXh",2502312,0,0,0,1,"https://farm6.staticflickr.com/5606/15826033215_1de6b88de0_z.jpg",427,640,"https://farm6.staticflickr.com/5606/15826033215_1f7e1f10a3_o.jpg",3072,4608,2013,"http://flickr.com/photos/25953166@N05/15826033215",-121.642019,46.913857,0,1947.29772949219,6.02828979492188,8492.2294921875,119.551940917969,135.943497486117,0.480625003576279,2135901,0.194367514047826,603406.5,5196487.5,0.764975061994479,36595,1469,364,1469,2013,189.429035291796,183.093074450405,195.986717023713,12.8936425733083,"2013",198,9,141.748788974928,"Sunrise"
"7790",14204,15206064874,"25953166@N05","14d69df181",7542,8,"2013_Pacific Northwest_Mount Rainier NP_23",1,0,0,1416397424,2013-07-17,0,0,"mountrainier mountrainiernationalpark pinetrees",16,0,"aRjt_z5TV7oQHRXh",2502312,0,0,0,1,"https://farm8.staticflickr.com/7542/15206064874_14d69df181_z.jpg",427,640,"https://farm8.staticflickr.com/7542/15206064874_183700cff8_o.jpg",3072,4608,2013,"http://flickr.com/photos/25953166@N05/15206064874",-121.642019,46.913857,0,1947.29772949219,6.02828979492188,8492.2294921875,119.551940917969,135.943497486117,0.480625003576279,2135901,0.194367514047826,603406.5,5196487.5,0.764975061994479,36595,1469,364,1469,2013,189.429035291796,183.093074450405,195.986717023713,12.8936425733083,"2013",198,9,141.748788974928,"Sunrise"
"7791",14205,15641096960,"25953166@N05","e1e4c21067",8262,9,"2013_Pacific Northwest_Mount Rainier NP_24",1,0,0,1416397424,2013-07-17,0,0,"mountrainiernationalpark hikingtrail",16,0,"aRjt_z5TV7oQHRXh",2502312,0,0,0,1,"https://farm9.staticflickr.com/8262/15641096960_e1e4c21067_z.jpg",427,640,"https://farm9.staticflickr.com/8262/15641096960_0da1c9d086_o.jpg",3072,4608,2013,"http://flickr.com/photos/25953166@N05/15641096960",-121.642019,46.913857,0,1947.29772949219,6.02828979492188,8492.2294921875,119.551940917969,135.943497486117,0.480625003576279,2135901,0.194367514047826,603406.5,5196487.5,0.764975061994479,36595,1469,364,1469,2013,189.429035291796,183.093074450405,195.986717023713,12.8936425733083,"2013",198,9,141.748788974928,"Sunrise"
"7792",14206,15640527438,"25953166@N05","956e5a08ea",8682,9,"2013_Pacific Northwest_Mount Rainier NP_16",1,0,0,1416397421,2013-07-17,0,0,"mountrainier mountrainiernationalpark pinetrees",16,0,"aRjt_z5TV7oQHRXh",2502312,0,0,0,1,"https://farm9.staticflickr.com/8682/15640527438_956e5a08ea_z.jpg",427,640,"https://farm9.staticflickr.com/8682/15640527438_79b00ee3a0_o.jpg",3072,4608,2013,"http://flickr.com/photos/25953166@N05/15640527438",-121.642019,46.913857,0,1947.29772949219,6.02828979492188,8492.2294921875,119.551940917969,135.943497486117,0.480625003576279,2135901,0.194367514047826,603406.5,5196487.5,0.764975061994479,36595,1469,364,1469,2013,189.429035291796,183.093074450405,195.986717023713,12.8936425733083,"2013",198,9,141.748788974928,"Sunrise"
"7793",14216,15026229219,"7668003@N06","4282afc20e",3866,4,"IMG_8779",1,0,0,1410492527,2013-07-31,0,0,"",16,0,"aRjt_z5TV7oQHRXh",2502312,0,0,0,1,"https://farm4.staticflickr.com/3866/15026229219_4282afc20e_z.jpg",640,480,"https://farm4.staticflickr.com/3866/15026229219_d02427d498_o.jpg",1138,853,2013,"http://flickr.com/photos/7668003@N06/15026229219",-121.668834,46.921499,0,2096.36010742188,24.1171092987061,9274.669921875,101.536529541016,205.586413684229,0.45762500166893,2511435,-0.141971239156192,601351.5,5197300.5,1.40976757499063,33574,1314,323,1314,2013,189.020479895745,180.375016106448,197.973600472071,17.5985843656223,"2013",212,23,2068.76139262998,"Sunrise"
"7794",14218,15015865491,"91733547@N00","0094c5d9a9",3886,4,"IMG_0556",1,0,0,1408884791,2013-06-10,0,0,"seattle washington bc unitedstates victoria ashford",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm4.staticflickr.com/3886/15015865491_0094c5d9a9_z.jpg",480,640,"https://farm4.staticflickr.com/3886/15015865491_1ce460ab42_o.jpg",1200,1600,2013,"http://flickr.com/photos/91733547@N00/15015865491",-121.7415,46.7855,0,1647.814453125,8.9603099822998,7491.90625,30.0277729034424,355.884685871842,0.459125012159348,1888515,1.39073551791603,596059.5,5182096.5,0.665747221261622,90521,3629,926,3629,2013,175.946825541098,171.035296539102,180.892134010775,9.85683747167349,"2013",161,-15,388.885688893967,"Paradise"
"7795",14219,14733875674,"126081790@N04","c3fc2dae48",2909,3,"Panorama of Sunrise, Mt. Rainier, near the Sourdough Ridge",1,0,0,1406233688,2013-07-27,0,0,"nature mtrainier",16,0,"aRjt_z5TV7oQHRXh",2502312,0,0,0,1,"https://farm3.staticflickr.com/2909/14733875674_c3fc2dae48_z.jpg",282,640,"https://farm3.staticflickr.com/2909/14733875674_fa6fa3592c_o.jpg",2332,5292,2013,"http://flickr.com/photos/126081790@N04/14733875674",-121.639489,46.918216,0,2022.29772949219,20.4290199279785,9317.3076171875,192.511474609375,183.925751611698,0.438125014305115,2503877,0.124239852375922,603589.5,5196973.5,0.944823062483181,35097,1394,364,1394,2013,185.944158407338,178.723029819074,193.414780029975,14.6917502109007,"2013",208,22,524.394456301427,"Sunrise"
"7796",14231,14612887566,"7706348@N04","a69f82d24e",3836,4,"P7037457 Mt Rainier 20130703",1,0,0,1405180600,2013-07-03,0,0,"forest washington tunnel mtrainier 2013",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm4.staticflickr.com/3836/14612887566_a69f82d24e_z.jpg",538,640,"https://farm4.staticflickr.com/3836/14612887566_1b660ae6c0_o.jpg",2294,2729,2013,"http://flickr.com/photos/7706348@N04/14612887566",-121.696367,46.763863,0.111111111938953,1322.65551757812,14.2136650085449,8958.0498046875,68.5978622436523,14.5931519985095,0.465999990701675,1428633,2.88521616842604,599545.5,5179747.5,0.675971633925765,99556,4011,1006,4011,2013,155.903258829475,149.480661834113,162.352469099279,12.8718072651658,"2013",184,28,3922.35663419127,"Paradise"
"7797",14232,14635443502,"7706348@N04","e41c2a124e",2908,3,"P7037457 Mt Rainier 20130703",1,0,0,1405180600,2013-07-03,0,0,"forest washington tunnel mtrainier 2013",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm3.staticflickr.com/2908/14635443502_e41c2a124e_z.jpg",480,640,"https://farm3.staticflickr.com/2908/14635443502_0b4a71a28d_o.jpg",3024,4032,2013,"http://flickr.com/photos/7706348@N04/14635443502",-121.696367,46.763863,0.111111111938953,1322.65551757812,14.2136650085449,8958.0498046875,68.5978622436523,14.5931519985095,0.465999990701675,1428633,2.88521616842604,599545.5,5179747.5,0.675971633925765,99556,4011,1006,4011,2013,155.903258829475,149.480661834113,162.352469099279,12.8718072651658,"2013",184,28,3922.35663419127,"Paradise"
"7798",14233,14449237880,"7706348@N04","c6c5a81793",3907,4,"P7037456 Mt Rainier 20130703",1,0,0,1405180601,2013-07-03,0,0,"forest washington mtrainier 2013",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm4.staticflickr.com/3907/14449237880_c6c5a81793_z.jpg",371,640,"https://farm4.staticflickr.com/3907/14449237880_7cc59cd51b_o.jpg",1873,3237,2013,"http://flickr.com/photos/7706348@N04/14449237880",-121.701309,46.767122,0,1352.77551269531,5.67098617553711,7249.1640625,106.923652648926,155.90173815329,0.465999990701675,1513292,-2.8012013721177,599161.5,5180104.5,0.67801507517864,98052,3935,1005,3935,2013,164.244569288733,158.205633182718,170.326461057505,12.1208278747876,"2013",184,20,3400.48390531276,"Paradise"
"7799",14234,14635440842,"7706348@N04","4d9dcb9c72",5534,6,"P7037456 Mt Rainier 20130703",1,0,0,1405180601,2013-07-03,0,0,"forest washington mtrainier 2013",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm6.staticflickr.com/5534/14635440842_4d9dcb9c72_z.jpg",480,640,"https://farm6.staticflickr.com/5534/14635440842_4b9cfcaa71_o.jpg",3024,4032,2013,"http://flickr.com/photos/7706348@N04/14635440842",-121.701309,46.767122,0,1352.77551269531,5.67098617553711,7249.1640625,106.923652648926,155.90173815329,0.465999990701675,1513292,-2.8012013721177,599161.5,5180104.5,0.67801507517864,98052,3935,1005,3935,2013,164.244569288733,158.205633182718,170.326461057505,12.1208278747876,"2013",184,20,3400.48390531276,"Paradise"
"7800",14235,14635439452,"7706348@N04","f65a5577c8",3881,4,"P7037454 Mt Rainier 20130703",1,0,0,1405180602,2013-07-03,0,0,"trees forest boulders mtrainier 2013",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm4.staticflickr.com/3881/14635439452_f65a5577c8_z.jpg",640,613,"https://farm4.staticflickr.com/3881/14635439452_664255a25b_o.jpg",2791,2674,2013,"http://flickr.com/photos/7706348@N04/14635439452",-121.701309,46.767122,0,1352.77551269531,5.67098617553711,7249.1640625,106.923652648926,155.90173815329,0.465999990701675,1513292,-2.8012013721177,599161.5,5180104.5,0.67801507517864,98052,3935,1005,3935,2013,164.244569288733,158.205633182718,170.326461057505,12.1208278747876,"2013",184,20,3400.48390531276,"Paradise"
"7801",14236,14635886385,"7706348@N04","41c1a8be76",2936,3,"P7037454 Mt Rainier 20130703",1,0,0,1405180602,2013-07-03,0,0,"trees forest boulders mtrainier 2013",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm3.staticflickr.com/2936/14635886385_41c1a8be76_z.jpg",480,640,"https://farm3.staticflickr.com/2936/14635886385_1bb0166146_o.jpg",3024,4032,2013,"http://flickr.com/photos/7706348@N04/14635886385",-121.701309,46.767122,0,1352.77551269531,5.67098617553711,7249.1640625,106.923652648926,155.90173815329,0.465999990701675,1513292,-2.8012013721177,599161.5,5180104.5,0.67801507517864,98052,3935,1005,3935,2013,164.244569288733,158.205633182718,170.326461057505,12.1208278747876,"2013",184,20,3400.48390531276,"Paradise"
"7802",14237,14635884025,"7706348@N04","f4ae83808b",5540,6,"P7037453 Mt Rainier 20130703",1,0,0,1405180603,2013-07-03,0,0,"forest washington mtrainier 2013",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm6.staticflickr.com/5540/14635884025_f4ae83808b_z.jpg",480,640,"https://farm6.staticflickr.com/5540/14635884025_85f3bbe85a_o.jpg",3024,4032,2013,"http://flickr.com/photos/7706348@N04/14635884025",-121.701309,46.767122,0,1352.77551269531,5.67098617553711,7249.1640625,106.923652648926,155.90173815329,0.465999990701675,1513292,-2.8012013721177,599161.5,5180104.5,0.67801507517864,98052,3935,1005,3935,2013,164.244569288733,158.205633182718,170.326461057505,12.1208278747876,"2013",184,20,3400.48390531276,"Paradise"
"7803",14238,14635433562,"7706348@N04","6f0851603b",2901,3,"P7037451 Mt Rainier 20130703",1,0,0,1405180604,2013-07-03,0,0,"forest washington mtrainier 2013",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm3.staticflickr.com/2901/14635433562_6f0851603b_z.jpg",398,640,"https://farm3.staticflickr.com/2901/14635433562_17dbc4e407_o.jpg",1910,3074,2013,"http://flickr.com/photos/7706348@N04/14635433562",-121.714195,46.770475,0,1424.40551757812,3.35919094085693,8200.244140625,106.923652648926,46.8465180856787,0.568624973297119,1858422,0.60687121081537,598171.5,5180461.5,0.658464530990225,96917,3858,966,3858,2013,167.947826800824,162.310116396208,173.674695784256,11.364579388047,"2013",184,16,2414.83785893154,"Paradise"
"7804",14239,14655783683,"7706348@N04","1869dbb98b",3919,4,"P7037451 Mt Rainier 20130703",1,0,0,1405180604,2013-07-03,0,0,"forest washington mtrainier 2013",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm4.staticflickr.com/3919/14655783683_1869dbb98b_z.jpg",480,640,"https://farm4.staticflickr.com/3919/14655783683_b152331f09_o.jpg",3024,4032,2013,"http://flickr.com/photos/7706348@N04/14655783683",-121.714195,46.770475,0,1424.40551757812,3.35919094085693,8200.244140625,106.923652648926,46.8465180856787,0.568624973297119,1858422,0.60687121081537,598171.5,5180461.5,0.658464530990225,96917,3858,966,3858,2013,167.947826800824,162.310116396208,173.674695784256,11.364579388047,"2013",184,16,2414.83785893154,"Paradise"
"7805",14240,14449227560,"7706348@N04","c0850e5e7b",3841,4,"P7037450 Mt Rainier 20130703",1,0,0,1405180605,2013-07-03,0,0,"forest washington mtrainier 2013",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm4.staticflickr.com/3841/14449227560_c0850e5e7b_z.jpg",480,640,"https://farm4.staticflickr.com/3841/14449227560_dfafb25c69_o.jpg",3024,4032,2013,"http://flickr.com/photos/7706348@N04/14449227560",-121.714195,46.770475,0,1424.40551757812,3.35919094085693,8200.244140625,106.923652648926,46.8465180856787,0.568624973297119,1858422,0.60687121081537,598171.5,5180461.5,0.658464530990225,96917,3858,966,3858,2013,167.947826800824,162.310116396208,173.674695784256,11.364579388047,"2013",184,16,2414.83785893154,"Paradise"
"7806",14241,14449249569,"7706348@N04","6d495bb421",5532,6,"P7037449 Mt Rainier 20130703",1,0,0,1405180605,2013-07-03,0,0,"forest washington mtrainier 2013",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm6.staticflickr.com/5532/14449249569_6d495bb421_z.jpg",290,640,"https://farm6.staticflickr.com/5532/14449249569_132cb99356_o.jpg",1809,3995,2013,"http://flickr.com/photos/7706348@N04/14449249569",-121.714195,46.770475,0,1424.40551757812,3.35919094085693,8200.244140625,106.923652648926,46.8465180856787,0.568624973297119,1858422,0.60687121081537,598171.5,5180461.5,0.658464530990225,96917,3858,966,3858,2013,167.947826800824,162.310116396208,173.674695784256,11.364579388047,"2013",184,16,2414.83785893154,"Paradise"
"7807",14242,14449265018,"7706348@N04","159975149d",2940,3,"P7037449 Mt Rainier 20130703",1,0,0,1405180605,2013-07-03,0,0,"forest washington mtrainier 2013",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm3.staticflickr.com/2940/14449265018_159975149d_z.jpg",480,640,"https://farm3.staticflickr.com/2940/14449265018_f954f976f3_o.jpg",3024,4032,2013,"http://flickr.com/photos/7706348@N04/14449265018",-121.714195,46.770475,0,1424.40551757812,3.35919094085693,8200.244140625,106.923652648926,46.8465180856787,0.568624973297119,1858422,0.60687121081537,598171.5,5180461.5,0.658464530990225,96917,3858,966,3858,2013,167.947826800824,162.310116396208,173.674695784256,11.364579388047,"2013",184,16,2414.83785893154,"Paradise"
"7808",14243,14449223400,"7706348@N04","4950abf592",3899,4,"P7037448 Mt Rainier 20130703",1,0,0,1405180606,2013-07-03,0,0,"forest washington mtrainier 2013",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm4.staticflickr.com/3899/14449223400_4950abf592_z.jpg",480,640,"https://farm4.staticflickr.com/3899/14449223400_952ab931b5_o.jpg",3024,4032,2013,"http://flickr.com/photos/7706348@N04/14449223400",-121.714195,46.770475,0,1424.40551757812,3.35919094085693,8200.244140625,106.923652648926,46.8465180856787,0.568624973297119,1858422,0.60687121081537,598171.5,5180461.5,0.658464530990225,96917,3858,966,3858,2013,167.947826800824,162.310116396208,173.674695784256,11.364579388047,"2013",184,16,2414.83785893154,"Paradise"
"7809",14244,14446284879,"7706348@N04","6c8bc184b2",3856,4,"Mt Rainier 20130703",1,0,0,1405145400,2013-07-03,0,0,"forest washington mtrainier 2013",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm4.staticflickr.com/3856/14446284879_6c8bc184b2_z.jpg",480,640,"https://farm4.staticflickr.com/3856/14446284879_644ba40517_o.jpg",3024,4032,2013,"http://flickr.com/photos/7706348@N04/14446284879",-121.74392,46.773155,0,1479.40112304688,2.03448462486267,5662.65185546875,24.0970249176025,7.77725628614574,0.429874986410141,1687848,1.16759252698557,595897.5,5180722.5,0.590404643070039,95770,3854,964,3854,2013,172.824680886042,167.242831490384,178.597533511031,11.3547020206474,"2013",184,11,1528.44371178592,"Paradise"
