"","X","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","dateupload","datetaken","datetakengranularity","datetakenunknown","tags","accuracy","context","place_id","woeid","geo_is_family","geo_is_friend","geo_is_contact","geo_is_public","url_z","height_z","width_z","url_o","height_o","width_o","year","URL","long","lat","canopy_pct","elevation","slope","srad","stream_dist","asp","cold_air_ind","srad_noc","relev_30m","X_UTM","Y_UTM","acc_times","grid100","grid500","grid1000","grid5000","water_year","sdd_pred","sdd_lwr","sdd_upr","sdd_range","yearfact","datetaken_DOY","days_since_snow","min_dist_center","nearest_center"
"11",27,6155496012,"67593864@N05","d098bfcf0c",6078,7,"Narada Falls",1,0,0,1316259587,2009-07-08,0,0,"usa geotagged photography smithsonian photo photocontest natureanimals smithsonianchannel aerialamerica",15,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm7.staticflickr.com/6078/6155496012_d098bfcf0c_z.jpg",425,640,"https://farm7.staticflickr.com/6078/6155496012_398fa54399_o.jpg",1360,2048,2009,"http://flickr.com/photos/67593864@N05/6155496012",-121.74611,46.774935,1,1370.80883789062,65.0480117797852,3983.34912109375,0,127.300897063124,0.694500029087067,1552618,4.46911351537915,595726.5,5180917.5,0.816336245287453,95018,3778,964,3778,2009,139.042062917927,129.830208074545,148.306005627793,18.4757975532482,"2009",189,50,1426.17890261897,"Paradise"
"12",37,5443891970,"36875125@N03","3e70f275a3",5095,6,"The Atomizer",1,0,0,1297649698,2009-07-22,0,0,"trees light summer sky mist motion texture nature water landscape outdoors waterfall nationalpark moss movement scenery rocks shadows force power spray boulders mountrainier mountrainiernationalpark pacificnorthwest bushes pnw sprayfalls waterscape mowichlake jri riceman justinrice fanform spraycreek riceimages mygearandme mygearandmepremium mygearandmebronze mygearandmesilver mygearandmegold jriswaterfallchasin eljusty",16,0,"fffC.3hTVr_keX8.",2456097,0,0,0,1,"https://farm6.staticflickr.com/5095/5443891970_3e70f275a3_z.jpg",640,448,NA,NA,NA,2009,"http://flickr.com/photos/36875125@N03/5443891970",-121.858237,46.932938,0.111111111938953,1563.45446777344,20.2793502807617,3132.72412109375,18.7943668365479,328.232668070027,0.55774998664856,1417336,-2.43117506346039,586912.5,5198344.5,1.19417238432468,29680,1136,271,1136,2009,178.083170856566,170.015708561125,186.771499399533,16.7557908384074,"2009",203,25,380.99461440982,"Mowich"
"13",38,5388980745,"39414936@N05","54afe1f567",5299,6,"",1,0,0,1296018461,2009-07-25,0,0,"",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm6.staticflickr.com/5299/5388980745_54afe1f567_z.jpg",480,640,"https://farm6.staticflickr.com/5299/5388980745_84cd259c50_o.jpg",1200,1600,2009,"http://flickr.com/photos/39414936@N05/5388980745",-121.735667,46.786,0,1651.2978515625,2.67799234390259,9185.7158203125,0,146.107726908735,0.583374977111816,2079226,0.0208963580676027,596503.5,5182159.5,0.64642916081426,90526,3630,927,3630,2009,179.675011960557,172.882002268147,186.657620778967,13.7756185108199,"2009",206,26,59.584246940108,"Paradise"
"14",39,5389586150,"39414936@N05","91fc98e32f",5254,6,"",1,0,0,1296018446,2009-07-25,0,0,"",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm6.staticflickr.com/5254/5389586150_91fc98e32f_z.jpg",640,480,"https://farm6.staticflickr.com/5254/5389586150_519742522c_o.jpg",1600,1200,2009,"http://flickr.com/photos/39414936@N05/5389586150",-121.735667,46.786,0,1651.2978515625,2.67799234390259,9185.7158203125,0,146.107726908735,0.583374977111816,2079226,0.0208963580676027,596503.5,5182159.5,0.64642916081426,90526,3630,927,3630,2009,179.675011960557,172.882002268147,186.657620778967,13.7756185108199,"2009",206,26,59.584246940108,"Paradise"
"15",40,5319458992,"12539661@N08","d684816b42",5129,6,"STA_3878_stitch",1,0,0,1294040333,2009-01-18,0,0,"panorama mountain snow glacier mountrainier snowshoeing nisquallyglacier",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm6.staticflickr.com/5129/5319458992_d684816b42_z.jpg",214,640,"https://farm6.staticflickr.com/5129/5319458992_4fe2597601_o.jpg",1083,3244,2009,"http://flickr.com/photos/12539661@N08/5319458992",-121.735584,46.801161,1,1930.92224121094,9.14808082580566,6568.40869140625,109.00764465332,258.425583474515,0.368000000715256,2106611,4.92766929650634,596482.5,5183845.5,1.19482331063797,84151,3330,851,3330,2009,152.072564212484,142.366328209426,161.545112950305,19.1787847408783,"2009",18,-134,1696.30164677942,"Paradise"
"16",42,5270028943,"36842875@N03","88cd04bfc3",5249,6,"Marmot",1,0,0,1292653539,2009-07-21,0,0,"photography jeremy jonkman",16,0,"aRjt_z5TV7oQHRXh",2502312,0,0,0,1,"https://farm6.staticflickr.com/5249/5270028943_88cd04bfc3_z.jpg",427,640,NA,NA,NA,2009,"http://flickr.com/photos/36842875@N03/5270028943",-121.645984,46.913176,0.111111111938953,1910.00439453125,16.3784370422363,3983.48315429688,13.6260070800781,221.153438110752,0.506124973297119,2315093,0.0962295291551527,603106.5,5196406.5,0.900680781032134,36967,1468,363,1468,2009,179.050021829998,169.772974801972,188.812274686441,19.0392998844686,"2009",202,23,225.128365258211,"Sunrise"
"17",43,5270028939,"36842875@N03","6afeb6b964",5167,6,"Marmot Mt. Rainier National Park",1,0,0,1292653539,2009-07-21,0,0,"photography jeremy jonkman",16,0,"aRjt_z5TV7oQHRXh",2502312,0,0,0,1,"https://farm6.staticflickr.com/5167/5270028939_6afeb6b964_z.jpg",427,640,NA,NA,NA,2009,"http://flickr.com/photos/36842875@N03/5270028939",-121.646037,46.913201,0,1909.177734375,21.8360595703125,7129.544921875,7.11855173110962,226.59305371272,0.519249975681305,2311722,-0.323805944400419,603100.5,5196409.5,0.917396772433827,36967,1468,363,1468,2009,177.874534094307,168.557605591667,187.638778802372,19.0811732107057,"2009",202,24,227.903552666128,"Sunrise"
"18",44,5270028933,"36842875@N03","40352a68a4",5129,6,"Marmot 2",1,0,0,1292653539,2009-07-21,0,0,"photography jeremy jonkman",16,0,"aRjt_z5TV7oQHRXh",2502312,0,0,0,1,"https://farm6.staticflickr.com/5129/5270028933_40352a68a4_z.jpg",427,640,NA,NA,NA,2009,"http://flickr.com/photos/36842875@N03/5270028933",-121.646059,46.91322,0,1909.177734375,21.8360595703125,7129.544921875,7.11855173110962,226.59305371272,0.519249975681305,2311722,-0.323805944400419,603100.5,5196409.5,0.917396772433827,36967,1468,363,1468,2009,177.874534094307,168.557605591667,187.638778802372,19.0811732107057,"2009",202,24,227.903552666128,"Sunrise"
"19",48,5018136567,"26928478@N02","2809926ace",4146,5,"Raven",1,0,0,1285274589,2009-06-01,0,0,"raven cuervo rabe corbeau corvuscorax mtrainiernationalpark 烏 corvino",15,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm5.staticflickr.com/4146/5018136567_2809926ace_z.jpg",480,640,NA,NA,NA,2009,"http://flickr.com/photos/26928478@N02/5018136567",-121.735457,46.786037,0,1651.14111328125,3.72933840751648,9283.0791015625,6.29054546356201,167.041505523582,0.577499985694885,2110940,-0.0986578426907272,596521.5,5182162.5,0.641961837340804,90526,3630,927,3630,2009,179.519861387564,172.799165693512,186.461672339681,13.6625066461696,"2009",152,-28,77.8325196586693,"Paradise"
"20",53,4448756772,"36875125@N03","9a09fdc4a6",4063,5,"Dispersion",1,0,0,1269114605,2009-07-22,0,0,"light sun lake abstract motion nature water colors beauty reflections landscape washington movement scenery rocks image patterns mountrainiernationalpark pacificnorthwest oops ripples capture waterscape waterscapes mowichlake dispersion meganfox justinrice riceimages mygearandme mygearandmepremium mygearandmebronze mygearandmesilver mygearandmegold howaboutsometags",15,0,"fffC.3hTVr_keX8.",2456097,0,0,0,1,"https://farm5.staticflickr.com/4063/4448756772_9a09fdc4a6_z.jpg",379,640,NA,NA,NA,2009,"http://flickr.com/photos/36875125@N03/4448756772",-121.859557,46.93611,1,1516.17553710938,25.2505912780762,5318.5576171875,10.7391633987427,1.42147959744095,0.517374992370605,1076369,3.76342388357716,586804.5,5198695.5,0.610232120320119,28179,1135,271,1135,2009,156.989688239603,148.245684390614,166.208171387575,17.9624869969606,"2009",203,46,470.050312138591,"Mowich"
"21",54,4329940848,"81585145@N00","9e3d1674ec",4011,5,"Paradise's scenic stairway",1,0,0,1265272899,2009-07-16,0,0,"sunset stairs washington paradise mountrainier",15,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm5.staticflickr.com/4011/4329940848_9e3d1674ec_z.jpg",427,640,NA,NA,NA,2009,"http://flickr.com/photos/81585145@N00/4329940848",-121.736412,46.787822,0,1681.87219238281,9.07326126098633,9011.0751953125,47.0814895629883,143.570027105362,0.499249994754791,2207505,0.173578593256025,596443.5,5182360.5,0.734839665227437,89775,3555,889,3555,2009,177.482984063491,170.777032134924,184.722887387028,13.9458552521043,"2009",197,20,210.884990897782,"Paradise"
"22",57,4084473726,"90809192@N00","223d20b650",2711,3,"s-505187",1,0,0,1257638115,2009-07-25,0,0,"washington nationalpark nikon mountrainier hdr rainiernationalpark d80",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm3.staticflickr.com/2711/4084473726_223d20b650_z.jpg?zz=1",429,640,"https://farm3.staticflickr.com/2711/4084473726_ddfe225b5f_o.jpg",686,1024,2009,"http://flickr.com/photos/90809192@N00/4084473726",-121.734781,46.787403,0,1665.15441894531,17.2591285705566,7537.06298828125,1,179.910103972575,0.542750000953674,2159441,-1.78934168289265,596569.5,5182315.5,0.677979458925428,89776,3555,889,3555,2009,180.092976484192,173.934365099413,186.587133906983,12.6527688075703,"2009",206,26,207.560769112642,"Paradise"
"23",58,4083713721,"90809192@N00","040cb880bc",3174,4,"s-00455182",1,0,0,1257638112,2009-07-25,0,0,"washington nationalpark nikon mountrainier rainiernationalpark d80",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm4.staticflickr.com/3174/4083713721_040cb880bc_z.jpg?zz=1",325,640,"https://farm4.staticflickr.com/3174/4083713721_24ae1acd9e_o.jpg",520,1024,2009,"http://flickr.com/photos/90809192@N00/4083713721",-121.734781,46.787403,0,1665.15441894531,17.2591285705566,7537.06298828125,1,179.910103972575,0.542750000953674,2159441,-1.78934168289265,596569.5,5182315.5,0.677979458925428,89776,3555,889,3555,2009,180.092976484192,173.934365099413,186.587133906983,12.6527688075703,"2009",206,26,207.560769112642,"Paradise"
"24",59,4083713647,"90809192@N00","758e3bb32b",2668,3,"s-00375178",1,0,0,1257638110,2009-07-25,0,0,"fall water washington nationalpark nikon mountrainier rainiernationalpark d80",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm3.staticflickr.com/2668/4083713647_758e3bb32b_z.jpg?zz=1",640,428,"https://farm3.staticflickr.com/2668/4083713647_bd9bd61a47_o.jpg",1024,685,2009,"http://flickr.com/photos/90809192@N00/4083713647",-121.734781,46.787403,0,1665.15441894531,17.2591285705566,7537.06298828125,1,179.910103972575,0.542750000953674,2159441,-1.78934168289265,596569.5,5182315.5,0.677979458925428,89776,3555,889,3555,2009,180.092976484192,173.934365099413,186.587133906983,12.6527688075703,"2009",206,26,207.560769112642,"Paradise"
"25",60,4083713527,"90809192@N00","e3f25b5669",2507,3,"s-00365177",1,0,0,1257638107,2009-07-25,0,0,"fall water washington nationalpark nikon mountrainier rainiernationalpark d80",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm3.staticflickr.com/2507/4083713527_e3f25b5669_z.jpg?zz=1",640,428,"https://farm3.staticflickr.com/2507/4083713527_3bc96979c8_o.jpg",1024,685,2009,"http://flickr.com/photos/90809192@N00/4083713527",-121.734781,46.787403,0,1665.15441894531,17.2591285705566,7537.06298828125,1,179.910103972575,0.542750000953674,2159441,-1.78934168289265,596569.5,5182315.5,0.677979458925428,89776,3555,889,3555,2009,180.092976484192,173.934365099413,186.587133906983,12.6527688075703,"2009",206,26,207.560769112642,"Paradise"
"26",61,4083713361,"90809192@N00","e6cd862f85",3110,4,"Bee",1,0,0,1257638103,2009-07-25,0,0,"flowers fall water washington nationalpark nikon bee mountrainier rainiernationalpark d80",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm4.staticflickr.com/3110/4083713361_e6cd862f85_z.jpg?zz=1",428,640,"https://farm4.staticflickr.com/3110/4083713361_7f20e1e27d_o.jpg",685,1024,2009,"http://flickr.com/photos/90809192@N00/4083713361",-121.734781,46.787403,0,1665.15441894531,17.2591285705566,7537.06298828125,1,179.910103972575,0.542750000953674,2159441,-1.78934168289265,596569.5,5182315.5,0.677979458925428,89776,3555,889,3555,2009,180.092976484192,173.934365099413,186.587133906983,12.6527688075703,"2009",206,26,207.560769112642,"Paradise"
"27",62,4084473234,"90809192@N00","ac79428b04",2627,3,"s-00285169",1,0,0,1257638101,2009-07-25,0,0,"fall water washington nationalpark nikon mountrainier rainiernationalpark d80",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm3.staticflickr.com/2627/4084473234_ac79428b04_z.jpg?zz=1",428,640,"https://farm3.staticflickr.com/2627/4084473234_0ab206691e_o.jpg",685,1024,2009,"http://flickr.com/photos/90809192@N00/4084473234",-121.734781,46.787403,0,1665.15441894531,17.2591285705566,7537.06298828125,1,179.910103972575,0.542750000953674,2159441,-1.78934168289265,596569.5,5182315.5,0.677979458925428,89776,3555,889,3555,2009,180.092976484192,173.934365099413,186.587133906983,12.6527688075703,"2009",206,26,207.560769112642,"Paradise"
"28",64,4006727771,"28759046@N05","f457a4557c",3483,4,"Jeffrey's Shootingstar",1,0,0,1255405213,2009-07-18,0,0,"flowers summer nature washington pacificnorthwest wildflowers shootingstar mtrainiernationalpark jeffreysshootingstar jeffnicholson kodakz1012is jmnicholson jmnicholsonphotography",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm4.staticflickr.com/3483/4006727771_f457a4557c_z.jpg",362,640,NA,NA,NA,2009,"http://flickr.com/photos/28759046@N05/4006727771",-121.740456,46.778209,0.888888895511627,1447.29553222656,34.2835388183594,2971.6962890625,5,313.188676984452,0.722374975681305,1573279,-0.810884975108138,596152.5,5181286.5,0.7082977012259,93522,3704,926,3704,2009,159.033333972234,151.921292721077,166.26624888904,14.3449561679624,"2009",199,40,911.251071610365,"Paradise"
"29",69,3965317006,"36875125@N03","430bb955dd",3496,4,"Rich Mowich Color",1,0,0,1254202289,2009-07-22,0,0,"blur color nature water landscape washington scenery mountrainiernationalpark pacificnorthwest katebeckinsale mowichlake justinrice riceimages mygearandme mygearandmepremium mygearandmebronze mygearandmesilver mygearandmegold",15,0,"fffC.3hTVr_keX8.",2456097,0,0,0,1,"https://farm4.staticflickr.com/3496/3965317006_430bb955dd_z.jpg",425,640,NA,NA,NA,2009,"http://flickr.com/photos/36875125@N03/3965317006",-121.859557,46.93611,1,1516.17553710938,25.2505912780762,5318.5576171875,10.7391633987427,1.42147959744095,0.517374992370605,1076369,3.76342388357716,586804.5,5198695.5,0.610232120320119,28179,1135,271,1135,2009,156.989688239603,148.245684390614,166.208171387575,17.9624869969606,"2009",203,46,470.050312138591,"Mowich"
"30",70,3956780790,"42911705@N08","73505c7b41",2561,3,"Mt Rainier",1,0,0,1253995502,2009-04-29,0,0,"",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm3.staticflickr.com/2561/3956780790_73505c7b41_z.jpg",480,640,"https://farm3.staticflickr.com/2561/3956780790_0092701cc0_o.jpg",1944,2592,2009,"http://flickr.com/photos/42911705@N08/3956780790",-121.778383,46.771636,0,1276.89782714844,2.70828652381897,7738.70556640625,82.1015625,116.239743758736,0.330374985933304,1789800,1.90984664580014,593269.5,5180512.5,0.478934954478092,96493,3848,961,3848,2009,165.901547206035,158.393153310995,174.027122109169,15.6339687981735,"2009",119,-47,3572.43778825266,"Paradise"
"31",80,3857687527,"36875125@N03","f58b167f9b",2555,3,"Color Rich Mowich",1,0,0,1251265164,2009-07-22,0,0,"justin lake color nature water landscape photography landscapes photo washington nationalpark interesting rice image explore mountrainier pacificnorthwest popular mtrainier frontpage mowichlake justinrice riceimages mygearandme mygearandmepremium",15,0,"fffC.3hTVr_keX8.",2456097,0,0,0,1,"https://farm3.staticflickr.com/2555/3857687527_f58b167f9b_z.jpg",425,640,NA,NA,NA,2009,"http://flickr.com/photos/36875125@N03/3857687527",-121.859557,46.93611,1,1516.17553710938,25.2505912780762,5318.5576171875,10.7391633987427,1.42147959744095,0.517374992370605,1076369,3.76342388357716,586804.5,5198695.5,0.610232120320119,28179,1135,271,1135,2009,156.989688239603,148.245684390614,166.208171387575,17.9624869969606,"2009",203,46,470.050312138591,"Mowich"
"32",81,3854118081,"55417495@N00","184f5a534c",3449,4,"Mount Rainer through the Window",1,0,0,1251169813,2009-05-06,0,0,"trees blackandwhite snow window washington mountrainier washingtonstate mtrainier",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm4.staticflickr.com/3449/3854118081_184f5a534c_z.jpg",427,640,NA,NA,NA,2009,"http://flickr.com/photos/55417495@N00/3854118081",-121.73978,46.784149,0,1640.2255859375,4.28158235549927,9134.275390625,38.4924240112305,200.495791373947,0.470750004053116,2115630,1.03508231466958,596194.5,5181949.5,0.632849326395412,91273,3629,926,3629,2009,176.168032992069,169.232637277444,183.431837335625,14.1992000581804,"2009",126,-50,320.418389537802,"Paradise"
"33",82,3854117359,"55417495@N00","893069cdbc",3502,4,"Mount Rainier",1,0,0,1251169799,2009-05-06,0,0,"trees snow washington mountrainier washingtonstate mtrainier",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm4.staticflickr.com/3502/3854117359_893069cdbc_z.jpg",427,640,NA,NA,NA,2009,"http://flickr.com/photos/55417495@N00/3854117359",-121.73978,46.784149,0,1640.2255859375,4.28158235549927,9134.275390625,38.4924240112305,200.495791373947,0.470750004053116,2115630,1.03508231466958,596194.5,5181949.5,0.632849326395412,91273,3629,926,3629,2009,176.168032992069,169.232637277444,183.431837335625,14.1992000581804,"2009",126,-50,320.418389537802,"Paradise"
"34",83,3843999124,"54675499@N00","aa731fe15c",2522,3,"Mt Rainier 21",1,0,0,1250893558,2009-07-15,0,0,"summer roadtrip nationalparks mtrainier campingtrip cometfalls",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm3.staticflickr.com/2522/3843999124_aa731fe15c_z.jpg",423,640,"https://farm3.staticflickr.com/2522/3843999124_619bf1381c_o.jpg",1998,3024,2009,"http://flickr.com/photos/54675499@N00/3843999124",-121.779563,46.795734,0,1498.13330078125,34.5711441040039,6017.224609375,4.24240732192993,223.763790471403,0.521125018596649,1861085,1.10023589991556,593137.5,5183188.5,2.40642579569217,86367,3473,885,3473,2009,162.410087733637,155.669655439551,169.726880631769,14.0572251922176,"2009",196,34,3466.57125425311,"Paradise"
"35",84,3843208887,"54675499@N00","f9604ef51d",3578,4,"Mt Rainier 20",1,0,0,1250893519,2009-07-15,0,0,"summer roadtrip nationalparks mtrainier campingtrip cometfalls",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm4.staticflickr.com/3578/3843208887_f9604ef51d_z.jpg",640,423,"https://farm4.staticflickr.com/3578/3843208887_52bfdee495_o.jpg",3024,1998,2009,"http://flickr.com/photos/54675499@N00/3843208887",-121.779563,46.795734,0,1498.13330078125,34.5711441040039,6017.224609375,4.24240732192993,223.763790471403,0.521125018596649,1861085,1.10023589991556,593137.5,5183188.5,2.40642579569217,86367,3473,885,3473,2009,162.410087733637,155.669655439551,169.726880631769,14.0572251922176,"2009",196,34,3466.57125425311,"Paradise"
