"X.1","X","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","dateupload","datetaken","datetakengranularity","datetakenunknown","tags","accuracy","context","place_id","woeid","geo_is_family","geo_is_friend","geo_is_contact","geo_is_public","url_z","height_z","width_z","url_o","height_o","width_o","year","URL","long","lat","canopy_pct","elevation","slope","srad","stream_dist","asp","cold_air_ind","srad_noc","relev_30m","X_UTM","Y_UTM","acc_times","grid100","grid500","grid1000","grid5000","water_year","sdd_pred","sdd_lwr","sdd_upr","sdd_range","yearfact","datetaken_DOY","days_since_snow","min_dist_center","nearest_center","datePOSIX","UniqueID","Collector","Species","Phenophase","Nonfocal_spp","Notes"
5473,10231,9868083033,"76338027@N06","5eab9140c6",3794,4,"MRNP120727_9470",1,0,0,1379829987,"2012-07-29",0,0,"washington unitedstates pasqueflower mountrainer naches greatnature",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm4.staticflickr.com/3794/9868083033_5eab9140c6_z.jpg",640,426,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9868083033",-121.5155,46.871927,0,1661.21215820312,15.6850271224976,7318.998046875,129.524765014648,311.934842900283,0.457500010728836,2147483647,0.761459206181598,613129.5,5192002.5,0.471849735617629,53567,2163,563,2163,2012,186.115749158188,177.214940247679,195.264750794915,18.0498105472359,2012,211,25,415.882807279074,"Tipsoo",2012-07-29,"MRNP120727_9470.2012-07-29.46.871927.-121.5155",NA,NA,NA,NA,NA
5474,10232,9867958996,"76338027@N06","b3ec70d8f7",5548,6,"MRNP120727_9488",1,0,0,1379829988,"2012-07-29",0,0,"washington unitedstates seedpods pasqueflower mountrainer naches greatnature",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm6.staticflickr.com/5548/9867958996_b3ec70d8f7_z.jpg",640,426,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9867958996",-121.515612,46.871888,0.666666686534882,1656.80334472656,36.1778526306152,7192.21044921875,119.43896484375,264.14041437563,0.468250006437302,2147483647,-2.76685956600068,613120.5,5191996.5,0.471849735617629,53567,2163,563,2163,2012,183.384775947569,174.279752460155,193.512685376436,19.232932916281,2012,211,28,405.12469022306,"Tipsoo",2012-07-29,"MRNP120727_9488.2012-07-29.46.871888.-121.515612",NA,NA,NA,NA,NA
5475,10233,9809857613,"76338027@N06","7f78a780e9",7379,8,"MRNP120727_9235",1,0,0,1379552684,"2012-07-28",0,0,"washington unitedstates enumclaw mountrainer chinookpass greatnature glacierlillies",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm8.staticflickr.com/7379/9809857613_7f78a780e9_z.jpg",640,640,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9809857613",-121.515823,46.867319,0,1628.17883300781,17.9157276153564,8664.3330078125,2.38695621490479,179.975352238334,0.523249983787537,2209723,-2.98838676187825,613114.5,5191489.5,0.519430609842401,55442,2238,563,2238,2012,192.458322925505,183.500688385874,201.842123845417,18.3414354595431,2012,210,18,393.559972288088,"Tipsoo",2012-07-28,"MRNP120727_9235.2012-07-28.46.867319.-121.515823",NA,NA,NA,NA,NA
5476,10234,9809855053,"76338027@N06","bf7d625b6d",5523,6,"MRNP120727_9240",1,0,0,1379552685,"2012-07-28",0,0,"washington unitedstates enumclaw mountrainer chinookpass greatnature glacierlillies",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm6.staticflickr.com/5523/9809855053_bf7d625b6d_z.jpg",640,426,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9809855053",-121.515823,46.867319,0,1628.17883300781,17.9157276153564,8664.3330078125,2.38695621490479,179.975352238334,0.523249983787537,2209723,-2.98838676187825,613114.5,5191489.5,0.519430609842401,55442,2238,563,2238,2012,192.458322925505,183.500688385874,201.842123845417,18.3414354595431,2012,210,18,393.559972288088,"Tipsoo",2012-07-28,"MRNP120727_9240.2012-07-28.46.867319.-121.515823",NA,NA,NA,NA,NA
5477,10235,9809782124,"76338027@N06","e551595960",3786,4,"MRNP120727_9254",1,0,0,1379552686,"2012-07-28",0,0,"chinookpass greatnature avalanchelillies",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm4.staticflickr.com/3786/9809782124_e551595960_z.jpg",426,640,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9809782124",-121.516273,46.86728,0,1629.27783203125,21.7564640045166,6523.75048828125,4.04271125793457,164.224670950387,0.527999997138977,2152979,-0.260638986099366,613078.5,5191483.5,0.468048797132594,55816,2238,563,2238,2012,185.275257082638,176.308117840887,194.482227902908,18.1741100620208,2012,210,25,370.402405918199,"Tipsoo",2012-07-28,"MRNP120727_9254.2012-07-28.46.86728.-121.516273",NA,NA,NA,NA,NA
5478,10236,9809772755,"76338027@N06","f49185a3f4",7460,8,"MRNP120727_9257",1,0,0,1379552687,"2012-07-28",0,0,"unitedstates enumclaw mountrainer chinookpass greatnature glacierlilies avalanchelillies",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm8.staticflickr.com/7460/9809772755_f49185a3f4_z.jpg",640,426,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9809772755",-121.516281,46.86728,0,1629.27783203125,21.7564640045166,6523.75048828125,4.04271125793457,164.224670950387,0.527999997138977,2152979,-0.260638986099366,613078.5,5191483.5,0.468048797132594,55816,2238,563,2238,2012,185.275257082638,176.308117840887,194.482227902908,18.1741100620208,2012,210,25,370.402405918199,"Tipsoo",2012-07-28,"MRNP120727_9257.2012-07-28.46.86728.-121.516281",NA,NA,NA,NA,NA
5479,10237,9809775234,"76338027@N06","ce773da9e0",5503,6,"MRNP120727_9258",1,0,0,1379552687,"2012-07-28",0,0,"washington unitedstates pasqueflower enumclaw mountrainer westernanemone chinookpass greatnature",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm6.staticflickr.com/5503/9809775234_ce773da9e0_z.jpg",640,640,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9809775234",-121.516692,46.867197,0,1629.69885253906,18.8552360534668,5891.5068359375,15.5706300735474,332.956993228189,0.574000000953674,1886659,1.53017408689948,613048.5,5191474.5,0.459127708461911,55816,2238,563,2238,2012,182.28487871993,173.554604881816,191.342838816877,17.7882339350612,2012,210,28,355.778523580207,"Tipsoo",2012-07-28,"MRNP120727_9258.2012-07-28.46.867197.-121.516692",NA,NA,NA,NA,NA
5480,10238,9809795006,"76338027@N06","183c77e33f",2830,3,"MRNP120727_9262",1,0,0,1379552687,"2012-07-28",0,0,"pasqueflower westernanemone chinookpass greatnature",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm3.staticflickr.com/2830/9809795006_183c77e33f_z.jpg",640,640,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9809795006",-121.516898,46.867022,0,1630.12438964844,4.96448993682861,9037.2958984375,12.0555849075317,150.694870596858,0.470124989748001,1961911,1.47705501712926,613033.5,5191453.5,0.458838451733475,55816,2238,563,2238,2012,186.342296729049,177.511714905711,195.445144436486,17.9334295307754,2012,210,24,362.084891289355,"Tipsoo",2012-07-28,"MRNP120727_9262.2012-07-28.46.867022.-121.516898",NA,NA,NA,NA,NA
5481,10239,9809770314,"76338027@N06","46682a06b4",5467,6,"MRNP120727_9263",1,0,0,1379552688,"2012-07-28",0,0,"washington unitedstates pasqueflower enumclaw mountrainer westernanemone chinookpass greatnature",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm6.staticflickr.com/5467/9809770314_46682a06b4_z.jpg",426,640,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9809770314",-121.516898,46.867022,0,1630.12438964844,4.96448993682861,9037.2958984375,12.0555849075317,150.694870596858,0.470124989748001,1961911,1.47705501712926,613033.5,5191453.5,0.458838451733475,55816,2238,563,2238,2012,186.342296729049,177.511714905711,195.445144436486,17.9334295307754,2012,210,24,362.084891289355,"Tipsoo",2012-07-28,"MRNP120727_9263.2012-07-28.46.867022.-121.516898",NA,NA,NA,NA,NA
5482,10240,9809760165,"76338027@N06","bc55a3af64",3678,4,"MRNP120727_9276",1,0,0,1379552689,"2012-07-28",0,0,"washington unitedstates pasqueflower enumclaw mountrainer westernanemone chinookpass greatnature",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm4.staticflickr.com/3678/9809760165_bc55a3af64_z.jpg",640,640,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9809760165",-121.517006,46.866961,0,1629.9921875,5.40353202819824,9079.408203125,19.2527294158936,143.27105384884,0.459874987602234,1897754,1.13228994664428,613024.5,5191447.5,0.465327628663999,55816,2238,563,2238,2012,187.006991403901,178.143461528639,196.076896046601,17.9334345179625,2012,210,23,361.370964160143,"Tipsoo",2012-07-28,"MRNP120727_9276.2012-07-28.46.866961.-121.517006",NA,NA,NA,NA,NA
5483,10241,9809788466,"76338027@N06","3c9d7a005d",7350,8,"MRNP120727_9306",1,0,0,1379552689,"2012-07-28",0,0,"washington unitedstates buttercup enumclaw mountrainer chinookpass greatnature",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm8.staticflickr.com/7350/9809788466_3c9d7a005d_z.jpg",640,640,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9809788466",-121.517123,46.866891,0,1629.79553222656,8.4171085357666,8938.9013671875,28.0832176208496,141.671468178116,0.462749987840652,1859301,0.154569896614703,613015.5,5191438.5,0.466430987166703,55816,2238,563,2238,2012,188.326368935827,179.343864417502,197.390468405106,18.0466039876037,2012,210,22,363.444265393761,"Tipsoo",2012-07-28,"MRNP120727_9306.2012-07-28.46.866891.-121.517123",NA,NA,NA,NA,NA
5484,10242,9809834583,"76338027@N06","295d599d07",3831,4,"MRNP120727_9308",1,0,0,1379552689,"2012-07-28",0,0,"washington unitedstates wildflower enumclaw mountrainer chinookpass greatnature westernspringbeauty",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm4.staticflickr.com/3831/9809834583_295d599d07_z.jpg",426,640,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9809834583",-121.517012,46.86698,0,1630.23999023438,5.35210561752319,9135.1650390625,19.9302043914795,308.38653951759,0.459874987602234,1856663,1.58477032297537,613024.5,5191450.5,0.465327628663999,55816,2238,563,2238,2012,185.86960316359,177.027554928127,195.031949431098,18.0043945029716,2012,210,24,358.967573279897,"Tipsoo",2012-07-28,"MRNP120727_9308.2012-07-28.46.86698.-121.517012",NA,NA,NA,NA,NA
5485,10243,9809761444,"76338027@N06","6179751b57",3718,4,"MRNP120727_9326",1,0,0,1379552690,"2012-07-28",0,0,"washington unitedstates pasqueflower enumclaw mountrainer westernanemone chinookpass greatnature",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm4.staticflickr.com/3718/9809761444_6179751b57_z.jpg",640,426,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9809761444",-121.516809,46.867052,0,1630.32885742188,9.14618492126465,8749.7041015625,9.92192935943604,150.539724520776,0.471249997615814,1967929,1.83730876934806,613039.5,5191459.5,0.458838451733475,55816,2238,563,2238,2012,183.922673381838,175.040718745088,193.137463436054,18.0967446909653,2012,210,26,361.197492092121,"Tipsoo",2012-07-28,"MRNP120727_9326.2012-07-28.46.867052.-121.516809",NA,NA,NA,NA,NA
5486,10244,9809749735,"76338027@N06","29e2cb4cb5",2870,3,"MRNP120727_9343",1,0,0,1379552691,"2012-07-28",0,0,"washington unitedstates pasqueflower enumclaw mountrainer westernanemone chinookpass greatnature",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm3.staticflickr.com/2870/9809749735_29e2cb4cb5_z.jpg",640,426,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9809749735",-121.516798,46.867102,0.111111111938953,1630.69775390625,5.43058395385742,7689.62109375,12.2338390350342,343.163813489295,0.471249997615814,1943317,2.33541841236388,613039.5,5191462.5,0.458838451733475,55816,2238,563,2238,2012,184.044451887529,175.110438046959,193.232502588669,18.1220645417106,2012,210,26,358.893261600249,"Tipsoo",2012-07-28,"MRNP120727_9343.2012-07-28.46.867102.-121.516798",NA,NA,NA,NA,NA
5487,10247,9727272515,"76338027@N06","15063e1691",2873,3,"MRNP120727_9031",1,0,0,1378968926,"2012-07-28",0,0,"waterfall washington unitedstates ashford mountrainer redcolumbine chinookpass greatnature",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm3.staticflickr.com/2873/9727272515_15063e1691_z.jpg",640,426,"https://farm3.staticflickr.com/2873/9727272515_7b99bc8f19_o.jpg",5831,3877,2012,"http://flickr.com/photos/76338027@N06/9727272515",-121.539534,46.881063,0.222222223877907,1345.79223632812,21.9338722229004,5088.6806640625,16.4230613708496,232.993797107841,0.641875028610229,2014005,-5.95280769420265,611278.5,5192983.5,0.331470011998262,50173,2009,523,2009,2012,167.551328597348,157.717771764616,177.540096807404,19.822325042788,2012,210,42,1973.4916836652,"Tipsoo",2012-07-28,"MRNP120727_9031.2012-07-28.46.881063.-121.539534",NA,NA,NA,NA,NA
5488,10248,9730499760,"76338027@N06","1214128a3f",5474,6,"MRNP120727_9101",1,0,0,1378968926,"2012-07-28",0,0,"washington unitedstates ashford indianpaintbrush mountrainer chinookpass greatnature",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm6.staticflickr.com/5474/9730499760_1214128a3f_z.jpg",640,426,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9730499760",-121.539392,46.872594,0,1398.06555175781,3.0135498046875,4959.78857421875,39.5685081481934,324.184109021427,0.515500009059906,1568718,-1.34961284071846,611305.5,5192041.5,0.346407905044502,53549,2159,561,2159,2012,179.62290576863,170.299560091189,189.176728954113,18.8771688629236,2012,210,30,1533.86261858258,"Tipsoo",2012-07-28,"MRNP120727_9101.2012-07-28.46.872594.-121.539392",NA,NA,NA,NA,NA
5489,10249,9727270277,"76338027@N06","fb5f28b1f5",5470,6,"MRNP120727_9214",1,0,0,1378968927,"2012-07-28",0,0,"washington unitedstates enumclaw mountrainer greatnature glacierlillies",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm6.staticflickr.com/5470/9727270277_fb5f28b1f5_z.jpg",640,640,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9727270277",-121.515845,46.867333,0,1628.13330078125,20.345308303833,8501.9765625,2,180.946386149226,0.523249983787537,2213681,-2.98007635363138,613111.5,5191489.5,0.519430609842401,55442,2238,563,2238,2012,191.548245229444,182.601134684743,201.024951197899,18.4238165131562,2012,210,18,391.235372658226,"Tipsoo",2012-07-28,"MRNP120727_9214.2012-07-28.46.867333.-121.515845",NA,NA,NA,NA,NA
5490,10250,9730497956,"76338027@N06","c8b846878a",3727,4,"MRNP120727_9224",1,0,0,1378968927,"2012-07-28",0,0,"washington unitedstates enumclaw mountrainer greatnature glacierlillies",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm4.staticflickr.com/3727/9730497956_c8b846878a_z.jpg",426,640,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9730497956",-121.515828,46.867322,0,1628.17883300781,17.9157276153564,8664.3330078125,2.38695621490479,179.975352238334,0.523249983787537,2209723,-2.98838676187825,613114.5,5191489.5,0.519430609842401,55442,2238,563,2238,2012,192.458322925505,183.500688385874,201.842123845417,18.3414354595431,2012,210,18,393.559972288088,"Tipsoo",2012-07-28,"MRNP120727_9224.2012-07-28.46.867322.-121.515828",NA,NA,NA,NA,NA
5491,10251,9730497128,"76338027@N06","73f7d35b5e",3705,4,"MRNP120727_9230",1,0,0,1378968928,"2012-07-28",0,0,"washington unitedstates enumclaw mountrainer greatnature glacierlillies",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm4.staticflickr.com/3705/9730497128_73f7d35b5e_z.jpg",640,640,NA,NA,NA,2012,"http://flickr.com/photos/76338027@N06/9730497128",-121.515825,46.867319,0,1628.17883300781,17.9157276153564,8664.3330078125,2.38695621490479,179.975352238334,0.523249983787537,2209723,-2.98838676187825,613114.5,5191489.5,0.519430609842401,55442,2238,563,2238,2012,192.458322925505,183.500688385874,201.842123845417,18.3414354595431,2012,210,18,393.559972288088,"Tipsoo",2012-07-28,"MRNP120727_9230.2012-07-28.46.867319.-121.515825",NA,NA,NA,NA,NA
5492,10255,9414138394,"21467315@N00","21d0ae1a2f",3781,4,"Rainier",1,0,0,1375333115,"2012-06-21",0,0,"usa nature landscape volcano washington nationalpark unitedstates waterfalls rainier mountrainiernationalpark pacificnorthwest washingtonstate nationalparks mtrainier fineartphotography cascademountains travelphotography mtrainiernationalpark landscapephotography commercialphotography naturephotographer michaelpancierphotography landscapephotographer fineartphotographer michaelapancier wwwmichaelpancierphotographycom cascademountainchain",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm4.staticflickr.com/3781/9414138394_21d0ae1a2f_z.jpg",419,640,NA,NA,NA,2012,"http://flickr.com/photos/21467315@N00/9414138394",-121.778256,46.771699,0,1276.35668945312,3.43044233322144,7220.6875,82.7385406494141,27.9139347070289,0.344875007867813,1235075,1.95814027996721,593278.5,5180518.5,0.491672600415158,96493,3848,961,3848,2012,168.181120514214,162.054504341052,174.263647005007,12.2091426639557,2012,173,5,3561.68906451929,"Paradise",2012-06-21,"Rainier.2012-06-21.46.771699.-121.778256",NA,NA,NA,NA,NA
5493,10260,8955735292,"41092520@N00","18c7180432",3828,4,"Mt Ranier, WA",1,0,0,1370403656,"2012-07-01",4,0,"rolleiflex tmaxdev mtranier kodaktmax100 tessar rolleiflexautomatmx",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm4.staticflickr.com/3828/8955735292_18c7180432_z.jpg",640,640,NA,NA,NA,2012,"http://flickr.com/photos/41092520@N00/8955735292",-121.740124,46.786661,0.111111111938953,1667.85559082031,2.94268393516541,6305.89404296875,9.78200626373291,328.954972913195,0.490750014781952,1817301,-0.0258523357395006,596161.5,5182228.5,0.706099622611268,90147,3629,926,3629,2012,193.347775086238,188.722602294441,198.200527741536,9.47792544709432,2012,183,-10,294.01977187839,"Paradise",2012-07-01,"Mt Ranier, WA.2012-07-01.46.786661.-121.740124",NA,NA,NA,NA,NA
