id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,datetaken,datetakengranularity,datetakenunknown,tags,accuracy,context,place_id,woeid,geo_is_family,geo_is_friend,geo_is_contact,geo_is_public,url_z,height_z,width_z,url_o,height_o,width_o,year,URL,long,lat,canopy_pct,elevation,slope,srad,stream_dist,asp,cold_air_ind,srad_noc,relev_30m,X_UTM,Y_UTM,acc_times,grid100,grid500,grid1000,grid5000,water_year,sdd_pred,sdd_lwr,sdd_upr,sdd_range,yearfact,datetaken_DOY,days_since_snow,min_dist_center,nearest_center,Collector,Species ,Phenophase,Nonfocal_spp,Notes,Species List 
14223649626,33202667@N08,f28c790fc9,5494,6,073011_51_Mount Rainier,1,0,0,1400789847,7/30/11,0,0,washington mountrainiernationalpark,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm6.staticflickr.com/5494/14223649626_f28c790fc9_z.jpg,359,640,https://farm6.staticflickr.com/5494/14223649626_7dd05f2d5c_o.jpg,2760,4912,2011,http://flickr.com/photos/33202667@N08/14223649626,-121.724356,46.769186,0,1487.978882,16.29447365,6465.521484,4.042711258,318.1539868,0.537249982,1697198,-0.454152393,597397.5,5180305.5,0.655589914,97285,3857,966,3857,2011,198.1863689,192.7818122,203.7802084,10.9983962,2011,211,13,2075.698362,Paradise,IB,NF,NF,0,,Short
14060137868,33202667@N08,8f5e23b7b0,2904,3,073011_56_Mount Rainier,1,0,0,1400789848,7/30/11,0,0,washington mountrainiernationalpark reflectionlake,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm3.staticflickr.com/2904/14060137868_8f5e23b7b0_z.jpg,359,640,https://farm3.staticflickr.com/2904/14060137868_b1c8c087ae_o.jpg,2760,4912,2011,http://flickr.com/photos/33202667@N08/14060137868,-121.724709,46.769047,0,1489.711182,11.68597984,8989.070313,18.26657295,359.5409012,0.516749978,1654784,-0.123297562,597370.5,5180290.5,0.626029261,97284,3856,965,3856,2011,198.3624265,192.5262407,204.1649371,11.63869647,2011,211,13,2076.861155,Paradise,IB,NF,NF,0,,Short
14060154079,33202667@N08,7f38b30b20,5476,6,073011_70_Mount Rainier,1,0,0,1400789848,7/30/11,0,0,washington mountrainiernationalpark reflectionlake,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm6.staticflickr.com/5476/14060154079_7f38b30b20_z.jpg,359,640,https://farm6.staticflickr.com/5476/14060154079_281dfee7f1_o.jpg,2760,4912,2011,http://flickr.com/photos/33202667@N08/14060154079,-121.732431,46.768891,0,1485.541138,2.382055521,5493.750488,27.21519279,339.5147556,0.530250013,1676802,-0.431961782,596782.5,5180263.5,0.612487749,97654,3930,1003,3930,2011,203.998396,198.4460308,209.9618951,11.51586425,2011,211,7,1916.122351,Paradise,IB,NF,NF,0,,Short
10105225304,14723335@N05,19456c33eb,7309,8,Mount Rainier and the Paradise Inn (Black & White),1,0,0,1381003594,5/31/11,0,0,trees snow nature blackwhite hills mountrainier mountrainiernationalpark blueskies project365 colorefexpro nikond90 cloudsaround aroundparadiseinn day6mountrainiernp,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm8.staticflickr.com/7309/10105225304_19456c33eb_z.jpg,379,640,https://farm8.staticflickr.com/7309/10105225304_54f8488940_o.jpg,2543,4288,2011,http://flickr.com/photos/14723335@N05/10105225304,-121.734345,46.785747,0,1647.234497,8.175737381,8374.053711,49.01577377,107.1774964,0.559875011,2073283,-0.718710722,596605.5,5182132.5,0.694962863,90527,3630,927,3630,2011,211.0183666,205.9429132,216.4044832,10.46156997,2011,151,-60,161.6680656,Paradise,IB,NF,NF,0,,Short
10026839893,14723335@N05,6b0a7703e5,3817,4,Mount Rainier near Sunset,1,0,0,1380575660,5/30/11,0,0,trees snow nature mountrainier mountrainiernationalpark sunsettime project365 colorefexpro nikond90 day5mountrainiernp thincloudsaround,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm4.staticflickr.com/3817/10026839893_6b0a7703e5_z.jpg,425,640,https://farm4.staticflickr.com/3817/10026839893_31b90d4be4_o.jpg,2848,4288,2011,http://flickr.com/photos/14723335@N05/10026839893,-121.734703,46.786247,0,1651.214355,10.19381237,8123.75293,42.80965805,141.7650327,0.55250001,2171486,-0.065314549,596578.5,5182189.5,0.643360816,90151,3630,927,3630,2011,208.8089916,203.8049375,214.0730795,10.26814202,2011,150,-59,139.5780798,Paradise,IB,NF,NF,0,,Short
9939638385,14723335@N05,63eec719f3,5471,6,A Lodge View,1,0,0,1380141508,5/30/11,0,0,mountrainiernationalpark miscellaneous mainlobby paradiseinn project365 colorefexpro nikond90 insidearea day5mountrainiernp aroundparadiseinn,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm6.staticflickr.com/5471/9939638385_63eec719f3_z.jpg,425,640,https://farm6.staticflickr.com/5471/9939638385_8975fef1bd_o.jpg,2848,4288,2011,http://flickr.com/photos/14723335@N05/9939638385,-121.734164,46.786822,0.888888896,1656.317749,2.35381341,3720.999023,49.9084549,124.2929596,0.498124987,2056796,0.805082592,596617.5,5182252.5,0.665286344,90152,3630,927,3630,2011,206.7396806,201.5240045,212.3494033,10.82539886,2011,150,-57,201.0728862,Paradise,IB,NF,NF,0,,Short
8302946250,61659566@N00,3561d6557c,8496,9,Foxy Eyes,1,0,0,1356323869,7/29/11,0,0,top25naturesbeauty,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm9.staticflickr.com/8496/8302946250_3561d6557c_z.jpg,640,427,NA,NA,NA,2011,http://flickr.com/photos/61659566@N00/8302946250,-121.728212,46.782069,0,1547.518677,34.37617493,7302.949707,15.73780727,290.244132,0.491124988,1685354,-0.898166019,597079.5,5181730.5,0.644247733,92032,3706,927,3706,2011,195.3787918,189.8497937,201.3648043,11.5150106,2011,210,15,760.6442475,Paradise,IB,NF,NF,0,,Short
8218584787,26683667@N00,200a2f08bf,8066,9,Howling Rainier,1,0,0,1353897056,2/19/11,0,0,winter mountain snow cold sunrise frozen washington nationalpark unitedstates wind mountrainier rainier mountrainiernationalpark mtrainier ashford alpenglow paradisevalley mtrainiernationalpark,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm9.staticflickr.com/8066/8218584787_200a2f08bf_z.jpg,320,640,NA,NA,NA,2011,http://flickr.com/photos/26683667@N00/8218584787,-121.733612,46.798266,0.444444448,1888.061157,10.81552982,6773.761719,44.7263031,255.2427113,0.434625,2037407,2.654544866,596638.5,5183524.5,1.430089449,85277,3405,851,3405,2011,202.9996466,197.3621985,208.6990966,11.33689809,2011,50,-153,1388.467256,Paradise,IB,NF,NF,0,,Short
7997395772,61523880@N06,f74aa2e7b3,8302,9,100_6674,1,0,0,1347916808,7/24/11,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm9.staticflickr.com/8302/7997395772_f74aa2e7b3_z.jpg,511,640,https://farm9.staticflickr.com/8302/7997395772_d4eedff1c5_o.jpg,2607,3263,2011,http://flickr.com/photos/61523880@N06/7997395772,-121.541264,46.885308,0,1323.321167,3.454479933,6707.056152,47.6829834,30.78629149,0.449499995,1819291,-0.413074385,611137.5,5193451.5,0.304203938,48297,1934,485,1934,2011,191.0223872,181.9636218,200.6259394,18.66231762,2011,205,14,2394.029217,Tipsoo,IB,NF,NF,0,,Short
7848465828,81969626@N07,50f915af4a,7117,8,Mount Rainier National Park,1,0,0,1345777382,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm8.staticflickr.com/7117/7848465828_50f915af4a_z.jpg,480,640,https://farm8.staticflickr.com/7117/7848465828_d0501571f3_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848465828,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NF,0,,Short
7848459076,81969626@N07,4cfc436c59,8424,9,Mount Rainier National Park,1,0,0,1345777383,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8424/7848459076_4cfc436c59_z.jpg,480,640,https://farm9.staticflickr.com/8424/7848459076_b205614138_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848459076,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
7848449432,81969626@N07,23c8a08240,8296,9,Mount Rainier National Park,1,0,0,1345777384,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8296/7848449432_23c8a08240_z.jpg,480,640,https://farm9.staticflickr.com/8296/7848449432_cca3a6a76c_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848449432,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
7848443116,81969626@N07,8463c2fe49,7108,8,Mount Rainier National Park,1,0,0,1345777385,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm8.staticflickr.com/7108/7848443116_8463c2fe49_z.jpg,480,640,https://farm8.staticflickr.com/7108/7848443116_c463dced08_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848443116,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
7848435628,81969626@N07,8267a63f18,8295,9,Mount Rainier National Park,1,0,0,1345777386,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8295/7848435628_8267a63f18_z.jpg,480,640,https://farm9.staticflickr.com/8295/7848435628_13b9a513b1_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848435628,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
7848426748,81969626@N07,5877a8384f,7263,8,Mount Rainier National Park,1,0,0,1345777387,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm8.staticflickr.com/7263/7848426748_5877a8384f_z.jpg,480,640,https://farm8.staticflickr.com/7263/7848426748_23ac0cefe4_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848426748,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
7848417602,81969626@N07,96a2de996c,8297,9,Mount Rainier National Park,1,0,0,1345777388,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8297/7848417602_96a2de996c_z.jpg,480,640,https://farm9.staticflickr.com/8297/7848417602_434d5b9a27_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848417602,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
7848408664,81969626@N07,a9ea50d993,8291,9,Mount Rainier National Park,1,0,0,1345777389,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8291/7848408664_a9ea50d993_z.jpg,480,640,https://farm9.staticflickr.com/8291/7848408664_574b7b1f92_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848408664,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
7848399170,81969626@N07,f238f93049,8293,9,Mount Rainier National Park,1,0,0,1345777390,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8293/7848399170_f238f93049_z.jpg,480,640,https://farm9.staticflickr.com/8293/7848399170_0bef3d303d_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848399170,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
7848390244,81969626@N07,b2cdefee28,8292,9,Mount Rainier National Park,1,0,0,1345777391,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8292/7848390244_b2cdefee28_z.jpg,480,640,https://farm9.staticflickr.com/8292/7848390244_4f6be81a1f_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848390244,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
7848381018,81969626@N07,a34d95f442,7260,8,Mount Rainier National Park,1,0,0,1345777392,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm8.staticflickr.com/7260/7848381018_a34d95f442_z.jpg,480,640,https://farm8.staticflickr.com/7260/7848381018_4edbefcaca_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848381018,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
7848371906,81969626@N07,e4e4aed4f4,8433,9,Mount Rainier National Park,1,0,0,1345777393,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8433/7848371906_e4e4aed4f4_z.jpg,480,640,https://farm9.staticflickr.com/8433/7848371906_994b89f9e4_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848371906,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
7848363904,81969626@N07,45cdbb3fe2,7249,8,Mount Rainier National Park,1,0,0,1345777392,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm8.staticflickr.com/7249/7848363904_45cdbb3fe2_z.jpg,480,640,https://farm8.staticflickr.com/7249/7848363904_a241e3e848_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848363904,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
7848336454,81969626@N07,45144f8497,8283,9,Mount Rainier National Park,1,0,0,1345777394,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8283/7848336454_45144f8497_z.jpg,480,640,https://farm9.staticflickr.com/8283/7848336454_e05da40b1c_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848336454,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
7848326998,81969626@N07,d6a9cb4f45,8431,9,Mount Rainier National Park,1,0,0,1345777395,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8431/7848326998_d6a9cb4f45_z.jpg,480,640,https://farm9.staticflickr.com/8431/7848326998_e6449bfd3a_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848326998,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
7848317922,81969626@N07,9403f77976,8299,9,Mount Rainier National Park,1,0,0,1345777396,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8299/7848317922_9403f77976_z.jpg,480,640,https://farm9.staticflickr.com/8299/7848317922_42b9d42f6a_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848317922,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
7848307814,81969626@N07,5d1ecafdf4,7259,8,Mount Rainier National Park,1,0,0,1345777397,2/9/11,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm8.staticflickr.com/7259/7848307814_5d1ecafdf4_z.jpg,480,640,https://farm8.staticflickr.com/7259/7848307814_e6e2821fae_o.jpg,2880,3840,2011,http://flickr.com/photos/81969626@N07/7848307814,-121.7411,46.786984,1,1665.027832,11.21073341,5112.319336,24.772295,181.3146119,0.48012501,2306166,0.312058313,596086.5,5182261.5,0.862972151,90147,3629,926,3629,2011,203.5038461,198.5746666,208.7351412,10.16047464,2011,40,-164,375.3050989,Paradise,IB,NF,NP,0,Not February,Short
