"","X","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","dateupload","datetaken","datetakengranularity","datetakenunknown","tags","accuracy","context","place_id","woeid","geo_is_family","geo_is_friend","geo_is_contact","geo_is_public","url_z","height_z","width_z","url_o","height_o","width_o","year","URL","long","lat","canopy_pct","elevation","slope","srad","stream_dist","asp","cold_air_ind","srad_noc","relev_30m","X_UTM","Y_UTM","acc_times","grid100","grid500","grid1000","grid5000","water_year","sdd_pred","sdd_lwr","sdd_upr","sdd_range","yearfact","datetaken_DOY","days_since_snow","min_dist_center","nearest_center"
"3285",6904,14060154079,"33202667@N08","7f38b30b20",5476,6,"073011_70_Mount Rainier",1,0,0,1400789848,2011-07-30,0,0,"washington mountrainiernationalpark reflectionlake",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm6.staticflickr.com/5476/14060154079_7f38b30b20_z.jpg",359,640,"https://farm6.staticflickr.com/5476/14060154079_281dfee7f1_o.jpg",2760,4912,2011,"http://flickr.com/photos/33202667@N08/14060154079",-121.732431,46.768891,0,1485.54113769531,2.38205552101135,5493.75048828125,27.2151927947998,339.514755600974,0.530250012874603,1676802,-0.431961781595191,596782.5,5180263.5,0.612487749078665,97654,3930,1003,3930,2011,203.998396039759,198.4460308396,209.961895090109,11.5158642505098,"2011",211,7,1916.122350885,"Paradise"
"3286",6906,10105225304,"14723335@N05","19456c33eb",7309,8,"Mount Rainier and the Paradise Inn (Black & White)",1,0,0,1381003594,2011-05-31,0,0,"trees snow nature blackwhite hills mountrainier mountrainiernationalpark blueskies project365 colorefexpro nikond90 cloudsaround aroundparadiseinn day6mountrainiernp",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm8.staticflickr.com/7309/10105225304_19456c33eb_z.jpg",379,640,"https://farm8.staticflickr.com/7309/10105225304_54f8488940_o.jpg",2543,4288,2011,"http://flickr.com/photos/14723335@N05/10105225304",-121.734345,46.785747,0,1647.23449707031,8.17573738098145,8374.0537109375,49.0157737731934,107.177496391941,0.559875011444092,2073283,-0.718710721855132,596605.5,5182132.5,0.694962863188557,90527,3630,927,3630,2011,211.018366583169,205.942913220697,216.404483192556,10.4615699718591,"2011",151,-60,161.668065622744,"Paradise"
"3287",6911,10026839893,"14723335@N05","6b0a7703e5",3817,4,"Mount Rainier near Sunset",1,0,0,1380575660,2011-05-30,0,0,"trees snow nature mountrainier mountrainiernationalpark sunsettime project365 colorefexpro nikond90 day5mountrainiernp thincloudsaround",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm4.staticflickr.com/3817/10026839893_6b0a7703e5_z.jpg",425,640,"https://farm4.staticflickr.com/3817/10026839893_31b90d4be4_o.jpg",2848,4288,2011,"http://flickr.com/photos/14723335@N05/10026839893",-121.734703,46.786247,0,1651.21435546875,10.1938123703003,8123.7529296875,42.8096580505371,141.765032686547,0.552500009536743,2171486,-0.06531454862602,596578.5,5182189.5,0.643360816339605,90151,3630,927,3630,2011,208.80899160661,203.804937465281,214.073079483621,10.2681420183397,"2011",150,-59,139.578079836209,"Paradise"
"3288",6916,9939638385,"14723335@N05","63eec719f3",5471,6,"A Lodge View",1,0,0,1380141508,2011-05-30,0,0,"mountrainiernationalpark miscellaneous mainlobby paradiseinn project365 colorefexpro nikond90 insidearea day5mountrainiernp aroundparadiseinn",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm6.staticflickr.com/5471/9939638385_63eec719f3_z.jpg",425,640,"https://farm6.staticflickr.com/5471/9939638385_8975fef1bd_o.jpg",2848,4288,2011,"http://flickr.com/photos/14723335@N05/9939638385",-121.734164,46.786822,0.888888895511627,1656.31774902344,2.3538134098053,3720.9990234375,49.9084548950195,124.292959637571,0.498124986886978,2056796,0.805082591926066,596617.5,5182252.5,0.665286344263601,90152,3630,927,3630,2011,206.73968063954,201.524004456447,212.34940331947,10.8253988630234,"2011",150,-57,201.072886160541,"Paradise"
"3289",6938,8302946250,"61659566@N00","3561d6557c",8496,9,"Foxy Eyes",1,0,0,1356323869,2011-07-29,0,0,"top25naturesbeauty",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm9.staticflickr.com/8496/8302946250_3561d6557c_z.jpg",640,427,NA,NA,NA,2011,"http://flickr.com/photos/61659566@N00/8302946250",-121.728212,46.782069,0,1547.51867675781,34.3761749267578,7302.94970703125,15.7378072738647,290.244131999637,0.491124987602234,1685354,-0.898166018704842,597079.5,5181730.5,0.644247733370293,92032,3706,927,3706,2011,195.378791830409,189.849793741543,201.364804345179,11.5150106036368,"2011",210,15,760.644247492681,"Paradise"
"3290",6942,8218584787,"26683667@N00","200a2f08bf",8066,9,"Howling Rainier",1,0,0,1353897056,2011-02-19,0,0,"winter mountain snow cold sunrise frozen washington nationalpark unitedstates wind mountrainier rainier mountrainiernationalpark mtrainier ashford alpenglow paradisevalley mtrainiernationalpark",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm9.staticflickr.com/8066/8218584787_200a2f08bf_z.jpg",320,640,NA,NA,NA,2011,"http://flickr.com/photos/26683667@N00/8218584787",-121.733612,46.798266,0.444444447755814,1888.06115722656,10.8155298233032,6773.76171875,44.7263031005859,255.242711326411,0.434624999761581,2037407,2.65454486642375,596638.5,5183524.5,1.43008944920651,85277,3405,851,3405,2011,202.999646616939,197.362198512733,208.69909660469,11.3368980919579,"2011",50,-153,1388.46725614913,"Paradise"
"3291",6943,7997395772,"61523880@N06","f74aa2e7b3",8302,9,"100_6674",1,0,0,1347916808,2011-07-24,0,0,"",16,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm9.staticflickr.com/8302/7997395772_f74aa2e7b3_z.jpg",511,640,"https://farm9.staticflickr.com/8302/7997395772_d4eedff1c5_o.jpg",2607,3263,2011,"http://flickr.com/photos/61523880@N06/7997395772",-121.541264,46.885308,0,1323.32116699219,3.45447993278503,6707.05615234375,47.6829833984375,30.7862914862287,0.449499994516373,1819291,-0.413074385104665,611137.5,5193451.5,0.304203938356701,48297,1934,485,1934,2011,191.022387204213,181.963621834405,200.625939449455,18.6623176150494,"2011",205,14,2394.02921678422,"Tipsoo"
"3292",6946,7848465828,"81969626@N07","50f915af4a",7117,8,"Mount Rainier National Park",1,0,0,1345777382,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm8.staticflickr.com/7117/7848465828_50f915af4a_z.jpg",480,640,"https://farm8.staticflickr.com/7117/7848465828_d0501571f3_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848465828",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3293",6947,7848459076,"81969626@N07","4cfc436c59",8424,9,"Mount Rainier National Park",1,0,0,1345777383,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm9.staticflickr.com/8424/7848459076_4cfc436c59_z.jpg",480,640,"https://farm9.staticflickr.com/8424/7848459076_b205614138_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848459076",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3294",6948,7848449432,"81969626@N07","23c8a08240",8296,9,"Mount Rainier National Park",1,0,0,1345777384,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm9.staticflickr.com/8296/7848449432_23c8a08240_z.jpg",480,640,"https://farm9.staticflickr.com/8296/7848449432_cca3a6a76c_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848449432",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3295",6949,7848443116,"81969626@N07","8463c2fe49",7108,8,"Mount Rainier National Park",1,0,0,1345777385,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm8.staticflickr.com/7108/7848443116_8463c2fe49_z.jpg",480,640,"https://farm8.staticflickr.com/7108/7848443116_c463dced08_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848443116",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3296",6950,7848435628,"81969626@N07","8267a63f18",8295,9,"Mount Rainier National Park",1,0,0,1345777386,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm9.staticflickr.com/8295/7848435628_8267a63f18_z.jpg",480,640,"https://farm9.staticflickr.com/8295/7848435628_13b9a513b1_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848435628",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3297",6951,7848426748,"81969626@N07","5877a8384f",7263,8,"Mount Rainier National Park",1,0,0,1345777387,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm8.staticflickr.com/7263/7848426748_5877a8384f_z.jpg",480,640,"https://farm8.staticflickr.com/7263/7848426748_23ac0cefe4_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848426748",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3298",6952,7848417602,"81969626@N07","96a2de996c",8297,9,"Mount Rainier National Park",1,0,0,1345777388,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm9.staticflickr.com/8297/7848417602_96a2de996c_z.jpg",480,640,"https://farm9.staticflickr.com/8297/7848417602_434d5b9a27_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848417602",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3299",6953,7848408664,"81969626@N07","a9ea50d993",8291,9,"Mount Rainier National Park",1,0,0,1345777389,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm9.staticflickr.com/8291/7848408664_a9ea50d993_z.jpg",480,640,"https://farm9.staticflickr.com/8291/7848408664_574b7b1f92_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848408664",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3300",6954,7848399170,"81969626@N07","f238f93049",8293,9,"Mount Rainier National Park",1,0,0,1345777390,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm9.staticflickr.com/8293/7848399170_f238f93049_z.jpg",480,640,"https://farm9.staticflickr.com/8293/7848399170_0bef3d303d_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848399170",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3301",6955,7848390244,"81969626@N07","b2cdefee28",8292,9,"Mount Rainier National Park",1,0,0,1345777391,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm9.staticflickr.com/8292/7848390244_b2cdefee28_z.jpg",480,640,"https://farm9.staticflickr.com/8292/7848390244_4f6be81a1f_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848390244",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3302",6956,7848381018,"81969626@N07","a34d95f442",7260,8,"Mount Rainier National Park",1,0,0,1345777392,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm8.staticflickr.com/7260/7848381018_a34d95f442_z.jpg",480,640,"https://farm8.staticflickr.com/7260/7848381018_4edbefcaca_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848381018",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3303",6957,7848371906,"81969626@N07","e4e4aed4f4",8433,9,"Mount Rainier National Park",1,0,0,1345777393,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm9.staticflickr.com/8433/7848371906_e4e4aed4f4_z.jpg",480,640,"https://farm9.staticflickr.com/8433/7848371906_994b89f9e4_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848371906",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3304",6958,7848363904,"81969626@N07","45cdbb3fe2",7249,8,"Mount Rainier National Park",1,0,0,1345777392,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm8.staticflickr.com/7249/7848363904_45cdbb3fe2_z.jpg",480,640,"https://farm8.staticflickr.com/7249/7848363904_a241e3e848_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848363904",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3305",6959,7848336454,"81969626@N07","45144f8497",8283,9,"Mount Rainier National Park",1,0,0,1345777394,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm9.staticflickr.com/8283/7848336454_45144f8497_z.jpg",480,640,"https://farm9.staticflickr.com/8283/7848336454_e05da40b1c_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848336454",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3306",6960,7848326998,"81969626@N07","d6a9cb4f45",8431,9,"Mount Rainier National Park",1,0,0,1345777395,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm9.staticflickr.com/8431/7848326998_d6a9cb4f45_z.jpg",480,640,"https://farm9.staticflickr.com/8431/7848326998_e6449bfd3a_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848326998",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3307",6961,7848317922,"81969626@N07","9403f77976",8299,9,"Mount Rainier National Park",1,0,0,1345777396,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm9.staticflickr.com/8299/7848317922_9403f77976_z.jpg",480,640,"https://farm9.staticflickr.com/8299/7848317922_42b9d42f6a_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848317922",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3308",6962,7848307814,"81969626@N07","5d1ecafdf4",7259,8,"Mount Rainier National Park",1,0,0,1345777397,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm8.staticflickr.com/7259/7848307814_5d1ecafdf4_z.jpg",480,640,"https://farm8.staticflickr.com/7259/7848307814_e6e2821fae_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848307814",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
"3309",6963,7848300566,"81969626@N07","c06a2ac6ce",8287,9,"Mount Rainier National Park",1,0,0,1345777398,2011-02-09,0,0,"",16,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm9.staticflickr.com/8287/7848300566_c06a2ac6ce_z.jpg",480,640,"https://farm9.staticflickr.com/8287/7848300566_aaea8c6efd_o.jpg",2880,3840,2011,"http://flickr.com/photos/81969626@N07/7848300566",-121.7411,46.786984,1,1665.02783203125,11.2107334136963,5112.3193359375,24.7722949981689,181.314611855353,0.48012501001358,2306166,0.312058313412535,596086.5,5182261.5,0.862972150631434,90147,3629,926,3629,2011,203.503846139128,198.574666565404,208.735141202078,10.160474636674,"2011",40,-164,375.30509890961,"Paradise"
